,date,text
304,"<span class=""artDateTime"">06.04.2020</span>","<div class=""artDesc""> for Patientsikkerhed mandag efter tidligere at have afvist at give nærmere detaljer. Den 12. marts vedtog Folketinget enstemmigt en hastelov på epidemiområdet, som gav sundhedsminister <b>Magnus</b> <b>Heunicke</b> mulighed for at lade Styrelsen for Patientsikkerhed </div>"
305,"<span class=""artDateTime"">05.04.2020</span>","<div class=""artDesc""> have, at vi går et skridt for meget end det modsatte«. Det har ikke været muligt at få et interview med sundhedsminister <b>Magnus</b> <b>Heunicke</b>. I en skriftlig kommentar udtaler han, at de politiske beslutninger træffes »under et ekstremt tidspres </div>"
306,"<span class=""artDateTime"">05.04.2020</span>","<div class=""artDesc"">Vi skal være bedre til at holde afstand. Sådan lyder det søndag aften i en opsang til danskerne fra sundhedsminister <b>Magnus</b> <b>Heunicke</b> på Facebook. »Jeg ved godt, at påskesolen er her, og heldigvis følger langt de fleste stadig </div>"
307,"<span class=""artDateTime"">04.04.2020</span>","<div class=""artDesc""> også i vejret. Samtidig er eksperterne entydige, når det gælder de kommende uger: Det bliver værre. Epidemien har foreløbig kun taget tilløb, og det afgørende er, hvor stejlt kurverne stiger fremover. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> har gang på gang </div>"
308,"<span class=""artDateTime"">03.04.2020</span>","<div class=""artDesc""> brug for jeres tålmodighed.« Professor: Handler om at placere ansvar Sundhedsminister <b>Magnus</b> <b>Heunicke</b> oplyser i en skriftlig kommentar, at »selvfølgelig skal hele indsatsen evalueres«. »For det er de erfaringer, vi tager med fra disse uger </div>"
309,"<span class=""artDateTime"">01.04.2020</span>","<div class=""artDesc""> i borgernes frihed. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> og dermed sundhedsmyndighederne fik blandt andet beføjelse til at undersøge, tvangsindlægge, behandle og isolere borgere, der er smittet eller under mistanke om smitte med covid-19 </div>"
310,"<span class=""artDateTime"">01.04.2020</span>","<div class=""artDesc"">En i forvejen hektisk dag i Folketinget blev pludselig endnu mere hektisk tirsdag eftermiddag og aften. Få timer før vedtagelsen af et vidtgående hastelovforslag, som blandt andet giver sundhedsminister <b>Magnus</b> <b>Heunicke</b> mulighed </div>"
311,"<span class=""artDateTime"">01.04.2020</span>","<div class=""artDesc""> at teste alle indbyggerne to gange. Det har fået flere medier til at stille spørgsmål ved den danske håndtering af sagen. Søren Brostrøm, direktør for Sundhedsstyrelsen, og sundheds- og ældreminister, <b>Magnus</b> <b>Heunicke</b>, har beklaget </div>"
312,"<span class=""artDateTime"">31.03.2020</span>","<div class=""artDesc"">Mens regeringen for blot få uger siden fik klar opbakning til en hastelov, der gav sundhedsminister <b>Magnus</b> <b>Heunicke</b> vidtgående beføjelser i kampen mod coronavirus, så blev regeringens ønske om nye stramninger mødt af modkrav fra et flertal </div>"
313,"<span class=""artDateTime"">31.03.2020</span>","<div class=""artDesc"">, Bent Høie, om åbningstankerne. »Det er for tidligt at sige noget om dette på nuværende tidspunkt,« lyder det i et svar fra det norske sundhedsministerium. Det har ikke været muligt at få en kommentar til kritikken fra sundhedsminister <b>Magnus</b> </div>"
314,"<span class=""artDateTime"">31.03.2020</span>","<div class=""artDesc"">Regeringen dropper, at informationer om private borgeres dankorttransaktioner kan udleveres til styrelse for at dæmme op for coronavirus. Det fremgår tirsdag af et folketingssvar fra sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S </div>"
315,"<span class=""artDateTime"">31.03.2020</span>","<div class=""artDesc"">De seneste dage har flere partier udtrykt bekymring over at skulle give sundhedsminister <b>Magnus</b> <b>Heunicke</b> endnu mere vidtgående værktøjer til at begrænse danskernes normale frihedsrettigheder under coronakrisen. Særligt muligheden </div>"
316,"<span class=""artDateTime"">31.03.2020</span>","<div class=""artDesc"">Sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) præciserer nu et lovforslag før hastebehandlingen af en række nye tilføjelser til epidemiloven. Det skriver DR. Blandt andet skal det ikke være muligt for politiet at rykke ud i private hjem og lukke </div>"
317,"<span class=""artDateTime"">30.03.2020</span>","<div class=""artDesc"">De personer, der er døde med coronavirus i Danmark, har i gennemsnit været 81 år. Det fortæller sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) på et pressemøde. Meldingen er på linje med, hvad sundhedsmyndighederne tidligere har meldt ud om alderen </div>"
318,"<span class=""artDateTime"">30.03.2020</span>","<div class=""artDesc""> til at trække vejret. 77 er døde. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> har gennem hele coronakrisen illustreret udfordringen med to kurver – en rød og en grøn. Den røde er udtryk for en stejl og hurtig stigning af sygdomstilfælde – så hurtigt </div>"
319,"<span class=""artDateTime"">30.03.2020</span>","<div class=""artDesc"">, hvor børnebørnenes forældre ikke er til stede. Det fremgår af en række svar fra sundhedsminister <b>Magnus</b> <b>Heunicke</b> til Folketinget om det hastelovforslag, som efter planen skal tredjebehandles tirsdag. Heunicke skriver, at det for tidligt at sige </div>"
320,"<span class=""artDateTime"">30.03.2020</span>","<div class=""artDesc"">. Det erkender sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) i et svar til Folketingets sundheds- og ældreudvalg. I svaret står der, at regeringen er ""bevidst om, at der ikke nødvendigvis for hvert enkelt element i lovforslaget foreligger </div>"
321,"<span class=""artDateTime"">29.03.2020</span>","<div class=""artDesc""> i karantæne, fordi hans hustru, sygehusdirektør Anne Jastrup, er blevet smittet med coronavirus. Dermed risikerer han potentielt at blive smittet og smitte sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) og andre centrale nøglepersoner på sundhedsområdet. Anne </div>"
322,"<span class=""artDateTime"">28.03.2020</span>","<div class=""artDesc"">. Også en af forløbets hovedpersoner, sundhedsminister <b>Magnus</b> <b>Heunicke</b>, var nu en central deltager i et forum, der ellers sjældent drøfter sundhedspolitik. Statsministeriet anså tidligt corona som en dagsorden, der langtfra kun var en sundhedsfaglig opgave </div>"
323,"<span class=""artDateTime"">28.03.2020</span>","<div class=""artDesc""> ved at forstå, hvad der bliver sagt. Det er en alvorlig problematik, som sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) i november lovede at rette op på. Han udtalte, at han vil indføre et nationalt sprogkrav, som alle udenlandske læger skal leve </div>"
324,"<span class=""artDateTime"">27.03.2020</span>","<div class=""artDesc""> er løbet tilstrækkelig langsomt til, at vi kan følge med.« Politikere: God erkendelse Sundhedsminister <b>Magnus</b> <b>Heunicke</b> har ikke haft mulighed for at stille op til interview om sagen. Sundhedsministeriet henviser i stedet til udtalelser tirsdag </div>"
325,"<span class=""artDateTime"">27.03.2020</span>","<div class=""artDesc"">Rundt omkring i landets regioner og kommuner bliver der er i disse dage brugt store mængder af værnemidler, som skal forhindre den hærgende coronavirus i at brede sig. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> opfordrede i sidste uge landets </div>"
326,"<span class=""artDateTime"">27.03.2020</span>","<div class=""artDesc""> meget på med at udlede for meget af en sætning, der bliver sagt på en pressekonference. Der har de danske medier et stort ansvar for ikke blæse det for stort op.« 22. Marts: Flere skal testes Senere samme uge lød det dog fra sundhedsminister <b>Magnus</b> <b>Heunicke</b> </div>"
327,"<span class=""artDateTime"">26.03.2020</span>","<div class=""artDesc""> fortæller sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) til TV2, at regeringen vil tage imod de fremstrakte hænder, så flere kan testes. - Vi kommer til at benytte os af den hjælp, som er blevet tilbudt os. Og det er fantastisk, at der kommer de her tilbud </div>"
328,"<span class=""artDateTime"">26.03.2020</span>","<div class=""artDesc"">. Men i P1 Morgen tirsdag slog sundhedsminister <b>Magnus</b> <b>Heunicke</b> fast, at den anbefaling også er rettet mod Danmark. Danmark bør altså teste flere, end det Sundhedsstyrelsens strategi lagde op til. »Det tager jeg selvfølgelig videre </div>"
329,"<span class=""artDateTime"">26.03.2020</span>","<div class=""artDesc""> siden, at Folketinget på én dag vedtog en historisk hastelov på epidemiområdet, som bl.a. gav sundhedsminister <b>Magnus</b> <b>Heunicke</b> mulighed for at indføre forsamlingsforbud samt tvangsindlægge eller isolere smittede. De nye stramninger </div>"
330,"<span class=""artDateTime"">26.03.2020</span>","<div class=""artDesc""> hende er der ikke ”sundhedsfagligt belæg” for regeringens massive lukning af skoler og institutioner. Hun anbefalede en mere afventende og selektiv tilgang meget lig den svenske. I denne uge slog regeringen tilbage. Tirsdag sagde sundhedsminister <b>Magnus</b> <b>Heunicke</b> på P1 </div>"
331,"<span class=""artDateTime"">26.03.2020</span>","<div class=""artDesc""> er Danmark havnet i den situation? Heldigvis tog sundhedsminister <b>Magnus</b> <b>Heunicke</b> aktion og fandt ud af, at der var et dansk firma, måske endda flere, der kunne hjælpe med testmateriale. Hvorfor i alverden har sundhedsmyndighederne ikke sørget </div>"
332,"<span class=""artDateTime"">26.03.2020</span>","<div class=""artDesc"">, som Folketinget skal førstebehandle torsdag. Blandt andet vil regeringen hæve bøden for at trodse forsamlingsforbuddet fra 1.500 kr. til 2.500 kr. for private borgere. Det fremgår af et lovforslag, som sundhedsminister <b>Magnus</b> <b>Heunicke</b> har sendt </div>"
333,"<span class=""artDateTime"">25.03.2020</span>","<div class=""artDesc""> ramte Danmark i slutningen af februar. Indtil videre har det danske sundhedsvæsen testet mellem cirka 500 og 1800 danskere per dag. Tirsdag testede man 850. Mandag var antallet 1032. Søndag meddelte sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S </div>"
334,"<span class=""artDateTime"">25.03.2020</span>","<div class=""artDesc""> Probst. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) sagde søndag, at Danmark fremover skal teste langt flere. Men han erkender ligesom Sundhedsstyrelsen, at myndighederne ikke har sørget for tilstrækkelig kapacitet. Der er et udbredt ønske </div>"
335,"<span class=""artDateTime"">25.03.2020</span>","<div class=""artDesc""> opsummerede sundhedsminister <b>Magnus</b> <b>Heunicke</b> regeringens strategi således: »Hellere tage et skridt for meget i dag end at stå om tre uger og have gjort for lidt.« Krisen kan ændre holdninger KU-forskernes tese er, at den klare opbakning </div>"
336,"<span class=""artDateTime"">25.03.2020</span>","<div class=""artDesc""> ikke er møntet på Danmark. Det har han siden beklaget, og på et pressemøde tirsdag om status på coronaudbruddet lød det fra Søren Brostrøm og sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S), at de er enige om, at flere skal testes. Globalt er langt over 400 </div>"
337,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc"">»En søgt uenighed.« Selve formuleringen var sundhedsminister <b>Magnus</b> <b>Heunicke</b> og Søren Brostrøm, direktør i Sundhedsstyrelsen, enige om, da de tirsdag forsøgte at lægge låg på en konflikt om myndighedernes rolle under coronakrisen. Tvisten </div>"
338,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc"">, har sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) oplyst på et pressemøde tirsdag. Det er konkret ansatte på sundheds- og ældreområdet og flere i gruppen af patienter med lette symptomer, som hyppigere vil blive testet. Der er ikke noget tal for </div>"
339,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc""> og via e-Boks indberette f.eks. naboen, var for vidtgående, siger sundhedsminister <b>Magnus</b> <b>Heunicke</b>. Han blev først opmærksom på styrelsens initiativ, da flere bekymrede partier og borgere tirsdag kontaktede ham. Styrelsen satte tiltaget </div>"
340,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc"">Forhenværende Venstre-formand og statsminister, Lars Løkke Rasmussen, blandede sig tirsdag i debatten om sundhedsmyndighedernes håndtering af coronaudbruddet i Danmark. En debat sundhedsminister <b>Magnus</b> <b>Heunicke</b> selv antændte </div>"
341,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc""> Danske Regioner ringer til i øjeblikket. Løsningen er udviklet af Region Hovedstadens Akutberedskab i samarbejde med Microsoft og deres partner ProActive A/S, lyder det i pressemeddelelsen. <b>Magnus</b> <b>Heunicke</b>: Myndigheder skulle have forberedt </div>"
342,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc"">Sundhedsminister <b>Magnus</b> <b>Heunicke</b> flankeret af repræsentanter fra landets sundhedsmyndigheder gjorde på det daglige pressemøde status over coronaepidemien i Danmark. Her oplyste han, at der tirsdag er 301 personer indlagt på landets </div>"
343,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc"">- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S), oplyser styrelsen. - Efter aftale med ministeren er der nu lukket ned for muligheden for på styrelsens hjemmeside at ""anmelde"" risikofyldt adfærd hos andre borgere med henblik på overvejelser om udstedelse </div>"
344,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc"">De danske sundhedsmyndigheder burde have været bedre forberedt på coronaudbruddet, siger sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) tirsdag i P1 Morgen. Ministerens kritik går specifikt på, at politikerne i begyndelsen manglede klare og entydige </div>"
345,"<span class=""artDateTime"">24.03.2020</span>","<div class=""artDesc""> et ord i retningslinjerne Både Venstre og De Konservative undrer sig over, at sundhedsminister <b>Magnus</b> <b>Heunicke</b> søndag kunne annoncere en ny og offensiv teststrategi, når Sundhedsstyrelsens regler for, hvem der kan blive testet, ikke er ændret </div>"
346,"<span class=""artDateTime"">23.03.2020</span>","<div class=""artDesc"">, respiratorer og kyndige hænder, gav sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> et indblik i på et corona-pressemødet i statsministeriet tirsdag. Helt konkret intensiverer man nu indkøb af kits, der kan teste for coronasmitte. Det sker som led </div>"
